track_id;artist_name;track_name;release_date;genre;sadness;danceability;topic;loudness;acousticness;instrumentalness;valence;energy
t1344;kip moore;lipstick;2015;country;0.0011695906925472;0.43030434311708;romantic;0.7833243596646411;0.0034427745409382;1.1336032388663969e-05;0.6166529266281945;0.7787718695518818
t1345;luke bryan;like we ain't ever;2015;country;0.0010964912671631;0.5841005090436479;night/time;0.8099633361536291;0.0037741001747993;3.1275303643724698e-06;0.5805853256389119;0.894891612230532
t1346;cody jinks;what else is new;2015;country;0.0011695907087342;0.4736272067583668;obscene;0.7666589749506447;0.0003373497362949;0.0005465587044534;0.8217230008244022;0.8728689024121673
t1347;jason isbell;the life you chose;2015;country;0.0953937357729817;0.5819343658615834;world/life;0.6067481988564981;0.0358424054642625;0.0018522267206477;0.2724649629018961;0.5705571585418883
t1348;alan jackson;mexico, tequila and me;2015;country;0.3084615815037802;0.5548575760857792;sadness;0.7094069686947158;0.1164649763704582;1.8522267206477735e-05;0.7300082440230832;0.8278224505109669
t1349;randy travis;look heart, no hands;2015;country;0.3760710648948785;0.6480017329145458;sadness;0.6266697433530753;0.1275091641658274;9.989878542510122e-05;0.362118713932399;0.4234054156646333
t1350;colt ford;huntin' the world;2015;country;0.0006119951120948;0.7628073215639554;obscene;0.7855036792041638;0.2228907860349257;0.0;0.6475680131904369;0.8488441280648604
t1351;chris young;alone tonight;2015;country;0.0006578948091131;0.4140582692515975;night/time;0.7952465194985001;0.0073383607814867;0.0;0.6042868920032975;0.8718678701476962
t1352;brantley gilbert;just as i am;2015;country;0.1232770982129917;0.3490739737896675;violence;0.6691023767402506;0.8724898318171004;0.0;0.3188375927452596;0.380361028292375
t1353;william clark green;sympathy;2015;country;0.6211433220206302;0.5667713635871331;sadness;0.8258339102120349;0.0101395684132212;0.0;0.4610469909315746;0.7837770308742373
t1354;brantley gilbert;i'm gone;2015;country;0.0008354219362483;0.5017870681252031;feelings;0.7724277619670281;0.0554207383742353;8.927125506072875e-06;0.518755152514427;0.6226108362943867
t1355;maddie & tae;your side of town;2015;country;0.1679543986339983;0.6317556590490632;night/time;0.8467297387380457;0.2881518957348351;0.0;0.7372217642209398;0.951950451305386
t1356;aaron watson;blame it on those baby blues;2015;country;0.3018218257893525;0.6469186613235136;sadness;0.8090403302310079;0.0047580369056595;0.0;0.7774113767518549;0.8898864509081764
t1357;tim mcgraw;here tonight;2015;country;0.0458220014252943;0.4996209249431388;night/time;0.7541214778350382;0.0020271104689864;0.0019635627530364;0.2662819455894476;0.7267181917993835
t1358;corey smith;bend;2015;country;0.0006497726141168;0.5678544351781653;violence;0.6782298797528394;0.3212844591209429;0.0;0.2858615004122011;0.3983796090528552
t1359;hank williams, jr.;are you ready for the country;2015;country;0.000657894744951;0.559189862449908;night/time;0.805784170448427;0.0005833339190099;1.1943319838056682e-05;0.50638911788953;0.845841031271447
t1360;william clark green;sticks and stones;2015;country;0.0005847953340264;0.4487165601646269;obscene;0.837422762351614;0.0051295232224128;0.0;0.6795136026380872;0.9049019348752432
t1361;willie nelson;missing ol' johnny cash;2015;country;0.000521104782901;0.688075381782736;obscene;0.6444376073635361;0.4086339444115908;2.5506072874493928e-05;0.6960016488046167;0.5535396100458791
t1362;maddie & tae;downside of growing up;2015;country;0.0007518797702828;0.4454673453915304;world/life;0.8297823244365817;0.298192066457898;0.0;0.5362737015663643;0.7577501919979882
t1363;hunter hayes;where it all begins (feat. lady antebellum);2015;country;0.3292128169407039;0.6220080147297737;world/life;0.7671717560187677;0.0772079088432819;0.0;0.6692085737840064;0.6516407719640491
t1364;kip moore;come and get it;2015;country;0.1417219240629817;0.5429437885844254;night/time;0.7753249750019228;0.0001897592266658;0.0121457489878542;0.7330997526793074;0.8748709669411097
t1365;mud digger;backroads life (feat. charlie farley, demun jones & the lacs);2015;country;0.1664091213605779;0.6501678760966101;violence;0.7515319334410173;0.2048184787334123;0.0;0.6166529266281945;0.8057997406926022
t1366;cam;my mistake;2015;country;0.0005659310038648;0.5299469294920395;night/time;0.7750942235212676;0.0082419761465623;2.2773279352226723e-06;0.5331821929101401;0.7046954819810188
t1367;zac brown band;tomorrow never comes;2015;country;0.0007017544358171;0.6079280840463556;world/life;0.7775299335948516;0.0232921920604337;8.360323886639677e-06;0.5950123660346248;0.7977914825768332
t1368;jake owen;real life;2015;country;0.0237743038613957;0.6415033033683527;feelings;0.7761967028177319;0.0019568292739249;0.0;0.7732893652102226;0.7497419338822194
t1369;cody jinks;cast no stones;2015;country;0.0008771930326217;0.4725441351673346;violence;0.7449426967156372;0.0077801282933015;0.0032793522267206;0.2827699917559769;0.5375230938143414
t1370;chris stapleton;sometimes i cry;2015;country;0.3314070818433886;0.5483591465395863;sadness;0.6414634771684229;0.271083605505628;0.0065182186234817;0.400247320692498;0.3293083828043477
t1371;kacey musgraves;late to the party;2015;country;0.0612484075707374;0.7454781761074407;obscene;0.6818962643899187;0.6797185539342913;1.103238866396761e-06;0.6135614179719703;0.4534363835987669
t1372;tyler farr;better in boots;2015;country;0.0123714852317163;0.598180439727066;obscene;0.7772991821141964;0.0044668719546907;3.0161943319838056e-05;0.6877576257213519;0.8057997406926022
t1373;a thousand horses;smoke;2015;country;0.0366090652726411;0.4118921260695332;obscene;0.7729918211419634;0.0410632942402552;8.856275303643724e-05;0.4167353668590272;0.788782192196593
t1374;luke bryan;games;2015;country;0.000578369031483;0.4920394238059136;obscene;0.8278593954311206;0.1797180519257549;0.0;0.8845836768342951;0.8868833541147629
t1375;zac brown band;heavy is the head;2015;country;0.000604960714544;0.3696523340192786;violence;0.8320385611363228;0.0003755023850425;0.0015485829959514;0.7135201978565539;0.9329308382804348
t1376;maddie & tae;shut up and fish;2015;country;0.000634115422246;0.5927650817719051;obscene;0.8454221470143322;0.2590354006379524;1.3765182186234818e-06;0.8588211046990931;0.8828792250568785
t1377;kacey musgraves;high time;2015;country;0.0009233610645601;0.6295895158669989;night/time;0.7360203061302976;0.2570273664933398;8.117408906882591e-06;0.440436933223413;0.542528255136697
t1378;zac brown band;remedy;2015;country;0.1311099501776946;0.5960142965450017;world/life;0.7781965489834115;0.0897581222471106;0.0;0.2827699917559769;0.7357274821796236
t1379;tyler farr;i don't even want this beer;2015;country;0.1064523551378632;0.5429437885844254;obscene;0.7678127323539214;0.2259028372518446;5.010121457489879e-06;0.4167353668590272;0.6956861916007786
t1380;kip moore;running for you;2015;country;0.4824416330247524;0.6674970215531246;sadness;0.7620695843909442;0.018071303284441;3.775303643724696e-05;0.7166117065127782;0.6436325138482804
t1381;chris stapleton;fire away;2015;country;0.4279023382023428;0.5386115022202967;sadness;0.6817680691228879;0.055219934959774;0.009908906882591;0.1580791426215993;0.3012794793991563
t1382;luke bryan;kick the dust up;2015;country;0.0006191951021818;0.578685151088487;obscene;0.8563956618721636;0.1977903592272683;0.0;0.8114179719703214;0.8558513539161582
t1383;billy currington;it don't hurt like it used to;2015;country;0.3031404415794878;0.4779594931224954;sadness;0.8106555905955951;0.0833324129843504;0.0;0.4373454245671888;0.8248193537175535
t1384;chris young;i'm comin' over;2015;country;0.0008771930109527;0.5559406476768114;obscene;0.8158090403302309;0.0283122774219652;0.0;0.3631492168178071;0.845841031271447
t1385;tyler farr;damn good friends;2015;country;0.0005425936327554;0.4541319181197878;obscene;0.8157321231700125;0.0132520213373708;1.437246963562753e-05;0.6259274525968672;0.7487409016177482
t1386;thomas rhett;vacation;2015;country;0.000526315801646;0.6220080147297737;obscene;0.7659923595620849;0.00548092919772;0.0001730769230769;0.9577493816982686;0.8248193537175535
t1387;eric church;kill a word;2015;country;0.0496220384456012;0.6382540885952561;violence;0.7081506550778145;0.0164648759687509;1.5991902834008095e-06;0.6331409727947238;0.7327243853862102
t1388;chris stapleton;nobody to blame;2015;country;0.3716854020229788;0.5115347124444927;sadness;0.6713842524933978;0.0143564401169077;0.062246963562753;0.583676834295136;0.666656255931116
t1389;old dominion;we got it right;2015;country;0.0008097166612804;0.5808512942705513;night/time;0.7473784067892213;0.5491963345344726;2.135627530364373e-05;0.4280708985985161;0.6236118685588579
t1390;zac brown band;junkyard;2015;country;0.0008488965095774;0.4877071374417849;violence;0.7979898982129578;0.0019166685910327;0.0026214574898785;0.3930338004946414;0.8418369022135626
t1391;sam hunt;goodbye;2015;country;0.3126600311475145;0.5949312249539696;sadness;0.7450196138758556;0.7871483806710651;0.0;0.7619538334707338;0.4904745773841985
t1392;gary allan;hangover tonight;2015;country;0.0098614309382642;0.6057619408642911;night/time;0.7464554008666;0.0379508413161057;0.0;0.7650453421269579;0.8057997406926022
t1393;kacey musgraves;good ol' boys club;2015;country;0.0008628127866138;0.7032383840571862;obscene;0.739045714432223;0.2620474518548714;1.5587044534412957e-06;0.4579554822753504;0.4714549643592472
t1394;jon pardi;borrowed time;2015;country;0.0659889785863101;0.6339218022311276;obscene;0.7181498859062123;0.1234930958766023;0.0;0.180750206100577;0.5805674811865995
t1395;cole swindell;should've ran after you;2015;country;0.4060796634735058;0.2071915953644536;sadness;0.8223982770556111;0.0008433743407372;5.9008097165991895e-05;0.5321516900247321;0.8848812895858208
t1396;cody jinks;ready for the times to get better;2015;country;0.0008920607015629;0.4833748510776563;night/time;0.7257903238212444;0.0219869698664356;0.0182186234817813;0.5744023083264632;0.6626521268732316
t1397;jon pardi;over my head;2015;country;0.3025269157894931;0.6653308783710603;sadness;0.7832218034510166;0.014557243531369;0.0;0.6599340478153338;0.729721288592797
t1398;langhorne slim;put it together;2015;country;0.5146340375646892;0.4573811328928843;sadness;0.8173473835345998;0.328312578627087;0.0001336032388663;0.7557708161582852;0.869865805618754
t1399;love and theft;whiskey on my breath;2015;country;0.0018796994172427;0.604678869273259;violence;0.6920236904853472;0.1275091641658274;5.900809716599191e-06;0.2673124484748557;0.3883692864081439
t1400;logan mize;can't get away from a good time;2015;country;0.1403361872898662;0.4021444817502437;obscene;0.8159115965438556;0.1475895056119534;0.0;0.7485572959604286;0.9089060639331276
t1401;old dominion;shut me up;2015;country;0.0005783690083489;0.533196144265136;obscene;0.8190908391662179;0.1134529251535393;0.0;0.8474855729596042;0.8828792250568785
t1402;zac brown band;i’ll be your man (song for a daughter);2015;country;0.0387951132621841;0.539694573811329;romantic;0.7124067379432351;0.54718830038986;1.366396761133603e-06;0.4249793899422918;0.486470448326314
t1403;eric church;chattanooga lucy;2015;country;0.0008097166591811;0.6631647351889961;obscene;0.7163295131143758;0.0021375523469401;0.0003026315789473;0.5517312448474855;0.8158100633373133
t1404;thomas rhett;the day you stop lookin' back;2015;country;0.0414128404236601;0.5743528647243584;obscene;0.7052021639361074;0.0456817727728642;7.985829959514171e-05;0.2807089859851608;0.7217130304770278
t1405;zac brown band;young and wild;2015;country;0.0818221784824903;0.5635221488140367;world/life;0.780016921775248;0.0825291993265053;0.0;0.649629018961253;0.7317233531217391
t1406;kane brown;last minute late night;2015;country;0.052674094647209;0.6545001624607386;night/time;0.7216880752762608;0.0740954559191324;0.0;0.6908491343775762;0.6616510946087604
t1407;kane brown;forgetting is the hardest part;2015;country;0.6056075124591439;0.4606303476659807;sadness;0.5895443940209727;0.9096384634924332;0.0;0.2796784830997527;0.2722495437294938
t1408;jason isbell;how to forget;2015;country;0.0009233611156626;0.5689375067691976;world/life;0.5996461810629952;0.2700795884333217;0.0001004048582995;0.3971558120362737;0.4894735451197273
t1409;old dominion;til it's over;2015;country;0.0007627765209058;0.6198418715477094;night/time;0.7821193241545521;0.3232924932655555;3.755060728744939e-05;0.804204451772465;0.8057997406926022
t1410;kacey musgraves;fine;2015;country;0.0010319918099039;0.3891476226578577;night/time;0.6639489270056149;0.8734938488894066;1.902834008097166e-05;0.1518961253091508;0.2972753503412718
t1411;mbest11x;bitch i operate;2016;country;0.0007309941741053;0.6133434420015164;obscene;0.7508909571058636;0.2299189055410698;0.0;0.6300494641384995;0.8478430958003893
t1412;miranda lambert;smoking jacket;2016;country;0.0462981094240339;0.5169500703996535;obscene;0.6513345127297899;0.4728910370391939;0.0312753036437246;0.1333470733718054;0.5605468358971771
t1413;charles kelley;lonely girl;2016;country;0.3720135655991596;0.7790533954294379;sadness;0.7579160577391482;0.0732922422612874;0.0;0.7392827699917559;0.6636531591377026
t1414;miranda lambert;use my heart;2016;country;0.3848445383157036;0.3241633271959276;sadness;0.6741019921544495;0.2098385640949438;0.0046153846153846;0.1498351195383346;0.658647997815347
t1415;cody jinks;hand me down;2016;country;0.0005599104193811;0.5050362828982996;romantic;0.7761454247109196;0.0417661061908696;0.4473684210526316;0.1426215993404781;0.526511738905159
t1416;high valley;i be u be;2016;country;0.0535668673077758;0.4118921260695332;world/life;0.7633771761146578;0.0074287223179942;0.0;0.4023083264633141;0.746738837088806
t1417;turnpike troubadours;come as you are;2016;country;0.2993446604732309;0.4562980613018521;obscene;0.7159192882598774;0.2831318103733036;0.0;0.362118713932399;0.3663465765897793
t1418;miranda lambert;things that break;2016;country;0.3688605600797191;0.4866240658507528;sadness;0.6865112940030254;0.2419671104087454;9.827935222672064e-05;0.4486809563066776;0.5635499326905904
t1419;dierks bentley;can't be replaced;2016;country;0.0272150673226337;0.5266977147189429;world/life;0.7256364895008076;0.2389550591918265;0.0013967611336032;0.3332646331409728;0.6136015459141466
t1420;keith urban;worry 'bout nothin';2016;country;0.0004017677976195;0.5451099317664898;obscene;0.7616593595364458;0.0047379565642134;5.8805668016194326e-05;0.8763396537510306;0.844839999006976
t1421;casey donahew;kiss me;2016;country;0.2770011232830057;0.5646052204050688;obscene;0.796451555008589;0.0104407735349131;0.0;0.4868095630667766;0.9169143220488968
t1422;jelly roll;zombie (feat. madchild & insane clown posse);2016;country;0.0007627765682074;0.7703888227011806;violence;0.7390969925390354;0.0015050215913871;0.0;0.1601401483924154;0.6045922555339065
t1423;high valley;dear life;2016;country;0.0494999952061741;0.533196144265136;world/life;0.7509935133194882;0.0179709015772104;0.0;0.4373454245671888;0.8808771605279363
t1424;miranda lambert;to learn her;2016;country;0.0014224751914633;0.4118921260695332;world/life;0.7055098325769812;0.1897582226488179;1.892712550607287e-05;0.2930750206100577;0.4063878671686242
t1425;jason aldean;this plane don't go there;2016;country;0.1607452948045792;0.5451099317664898;night/time;0.8195267030741225;0.0736938490902099;0.0;0.5795548227535036;0.8988957412884165
t1426;upchurch;donald trump;2016;country;0.0006191950767573;0.798548684068017;obscene;0.7311745250365356;0.2560233494210335;0.0;0.8402720527617478;0.870866837883225
t1427;cole swindell;party wasn't over;2016;country;0.0561606715505741;0.4497996317556592;obscene;0.8218342178806758;0.0693765756792928;0.0;0.5393652102225887;0.9099070961975988
t1428;brothers osborne;pawn shop;2016;country;0.0011961723214072;0.6263403010939024;obscene;0.7597620695843909;0.0825291993265053;2.186234817813766e-05;0.975267930750206;0.8858823218502919
t1429;randy rogers band;tequila eyes;2016;country;0.176804677271771;0.5776020794974548;violence;0.7488398328333717;0.0439749437499435;0.1052631578947368;0.348722176422094;0.6706603849890006
t1430;upchurch;shit bubba;2016;country;0.0004422822099629;0.7801364670204701;obscene;0.5678537548393712;0.1415654031781156;0.0;0.6259274525968672;0.6426314815838092
t1431;cody johnson;billy's brother;2016;country;0.000457665909517;0.4411350590274017;violence;0.7810168448580878;0.0277098671785815;0.0;0.3136850783182192;0.9399380641317326
t1432;murphy elmore;one night stand;2016;country;0.0476545983644883;0.4530488465287555;obscene;0.7297387380457913;0.0360432088787237;0.0;0.3002885408079143;0.755748127469046
t1433;taylor acorn;what do i do;2016;country;0.0010121458264483;0.6317556590490632;obscene;0.7435581878317051;0.1255011300212148;0.0;0.4424979389942292;0.7777708372874107
t1434;charlie farley;concrete dreams (feat. cody davis);2016;country;0.2759867145205764;0.5862666522257122;romantic;0.8107325077558136;0.0067660710502721;0.0;0.4878400659521848;0.8138079988083711
t1435;kip moore;separate ways;2016;country;0.0007739938369264;0.7259828874688617;obscene;0.7123810988898289;0.1455814714673408;8.12753036437247e-05;0.6187139323990106;0.4834673515329006
t1436;jelly roll;tennessee rap;2016;country;0.0105263157894737;0.5093685692624284;obscene;0.6759480039996923;0.0148584486530608;5.8805668016194326e-05;0.1364385820280296;0.5445303196656393
t1437;gary allan;do you wish it was me?;2016;country;0.0005980861508421;0.6003465829091303;world/life;0.7451990872496986;0.2409630933364391;6.852226720647774e-06;0.4548639736191261;0.5925798683602531
t1438;randy rogers band;meet me tonight;2016;country;0.1220093659427197;0.6014296545001625;night/time;0.7548137322770043;0.0106415769493744;0.0025404858299595;0.3198680956306677;0.6236118685588579
t1439;brothers osborne;it ain't my fault;2016;country;0.3567752848217562;0.7292321022419582;sadness;0.7629925903135656;0.0016656643229561;0.2196356275303643;0.754740313272877;0.8318265795688513
t1440;aaron lewis;story of my life;2016;country;0.0008628128253194;0.5548575760857792;world/life;0.7350203830474578;0.0666657295840658;1.133603238866397e-06;0.6331409727947238;0.6796696753692407
t1441;blake shelton;doing it to country songs (feat. the oak ridge boys);2016;country;0.0005540166345822;0.6480017329145458;music;0.7748378329872061;0.1827301031426738;0.0;0.8392415498763396;0.7897832244610642
t1442;ty march.;mr. right now;2016;country;0.0708726030143241;0.6057619408642911;obscene;0.76376176191575;0.2921679640240603;0.0;0.7619538334707338;0.8078018052215444
t1443;jelly roll;when i get rich;2016;country;0.3635727712450128;0.4584642044839164;sadness;0.760479963079763;0.0816255839614296;0.0;0.5486397361912614;0.9059029671397144
t1444;whiskey myers;good ole days (feat. brent cobb);2016;country;0.0007739938698928;0.5732697931333262;world/life;0.7065610337666333;0.7088350490311738;0.0;0.622835943940643;0.5385241260788124
t1445;tyler farr;our town;2016;country;0.0012531328825653;0.481208707895592;violence;0.844524780145117;0.0307219183955003;7.6417004048583e-06;0.1828112118713932;0.7727656759650551
t1446;chase bryant;room to breathe;2016;country;0.5482886795689815;0.7097368136033794;sadness;0.7910673537932978;0.0400592771679489;1.5587044534412957e-06;0.7990519373454246;0.7617543210558726
t1447;aaron lewis;stuck in these shoes;2016;country;0.0010319918190911;0.5992635113180982;obscene;0.7376868446016973;0.1034127544304763;0.0;0.1889942291838417;0.4053868349041531
t1448;justin moore;got it good;2016;country;0.0004741583888556;0.7433120329253764;feelings;0.7687613773299489;0.223894803107232;0.0001670040485829;0.611500412201154;0.6226108362943867
t1449;overtime;next to me;2016;country;0.0463347464213505;0.6122603704104842;violence;0.7184062764402738;0.4246982175684915;0.0;0.2807089859851608;0.5315169002275146
t1450;miranda lambert;well-rested;2016;country;0.4644342662241835;0.4844579226686885;sadness;0.642694151731918;0.5060236004253017;0.0009483805668016;0.1745671887881286;0.2712485114650227
t1451;keith urban;break on me;2016;country;0.5257632028233331;0.6025127260911947;sadness;0.7321744481193754;0.3885536029654649;0.0002176113360323;0.4445589447650453;0.746738837088806
t1452;dan + shay;road trippin';2016;country;0.0004537205653232;0.5234484999458465;obscene;0.7949388508576263;0.0032821318093692;0.0;0.7598928276999175;0.8128069665439001
t1453;cody jinks;i'm not the devil;2016;country;0.148405755195178;0.5754359363153905;violence;0.748711637566341;0.1074288227197015;0.000665991902834;0.218878812860676;0.5044890290867943
t1454;kane brown;learning;2016;country;0.0923035451132376;0.6848261670096395;world/life;0.7418660103068994;0.5080316345699143;0.0;0.6022258862324814;0.5114962549380921
t1455;cody johnson;kiss goodbye;2016;country;0.0802996146820408;0.6014296545001625;romantic;0.782606466169269;0.1516055739011786;0.0;0.2250618301731244;0.6526418042285204
t1456;jason aldean;comin' in hot;2016;country;0.0005211047645326;0.6371710170042241;obscene;0.8318334487090736;0.057127567397156;0.0;0.7722588623248146;0.8388338054201492
t1457;blake shelton;go ahead and break my heart (feat. gwen stefani);2016;country;0.423925519062384;0.6025127260911947;sadness;0.7813757916057739;0.0716858149455973;5.111336032388664e-05;0.3384171475680132;0.7317233531217391
t1458;dierks bentley;black;2016;country;0.0005159959242329;0.6512509476876421;violence;0.7463272055995692;0.271083605505628;0.0002823886639676;0.5527617477328937;0.6566459332864047
t1459;keith urban;the fighter;2016;country;0.4574188517911015;0.6707462363262212;sadness;0.7822475194215829;0.0305211149810391;0.0;0.7598928276999175;0.845841031271447
t1460;dan + shay;from the ground up;2016;country;0.0006835270403442;0.2375175999133543;violence;0.7612234956285413;0.3343366810609247;0.0;0.2662819455894476;0.5805674811865995
t1461;florida georgia line;wish you were on it;2016;country;0.3470581942454844;0.5884327954077765;sadness;0.8126810758146809;0.1214850617319897;0.0;0.651690024732069;0.8818781927924073
t1462;keith urban;john cougar, john deere, john 3:16;2016;country;0.1098546600251897;0.630672587458031;world/life;0.735584442222393;0.0608424305646893;3.8157894736842105e-06;0.571310799670239;0.7767698050229395
t1463;miranda lambert;tin man;2016;country;0.3970464180617124;0.3934799090219864;sadness;0.634233264107889;0.8644576952386499;0.0149797570850202;0.2765869744435284;0.3723527701766062
t1464;brothers osborne;21 summer;2016;country;0.085293424448981;0.630672587458031;music;0.7349178268338332;0.0246978159616626;2.6012145748987855e-05;0.6135614179719703;0.8908874831726475
t1465;sturgill simpson;all around you;2016;country;0.4937542215677783;0.2710928192353515;sadness;0.747686075430095;0.1234930958766023;0.1751012145748988;0.5053586150041219;0.5625489004261194
t1466;aaron lewis;sinner;2016;country;0.0027700832488261;0.4768764215314632;obscene;0.7790682767992205;0.0508022598416263;0.0005242914979757;0.3703627370156636;0.7807739340808241
t1467;shotgun rider;it won't matter anyway;2016;country;0.1663086339425558;0.6133434420015164;violence;0.7551983180780965;0.0103403718276825;3.016194331983806e-06;0.5321516900247321;0.8368317408912069
t1468;chase rice;whisper;2016;country;0.0005211047659879;0.4844579226686885;violence;0.788836756146963;0.0138544315807546;0.0;0.6259274525968672;0.8918885154371186
t1469;ronnie dunn;that's why they make jack daniels;2016;country;0.4676098756340984;0.5093685692624284;sadness;0.7917596082352639;0.0417661061908696;0.0001710526315789;0.2260923330585325;0.7927863212544776
t1470;drake white;it feels good;2016;country;0.0006191951288576;0.7682226795191162;feelings;0.7908109632592364;0.1234930958766023;0.0;0.9773289365210224;0.8518472248582737
t1471;jason aldean;first time again;2016;country;0.2953601852185327;0.3945629806130185;night/time;0.8160910699176985;0.0384528498522588;0.0;0.545548227535037;0.8278224505109669
t1472;upchurch;bad mutha fucka;2016;country;0.0205771062990788;0.8462038340734322;obscene;0.7865548803938158;0.1807220689980612;0.0;0.4167353668590272;0.8818781927924073
t1473;cody jinks;no words;2016;country;0.1188996352414881;0.5288638579010073;world/life;0.7587108683947388;0.0203805425507455;0.0043522267206477;0.2333058532563891;0.6566459332864047
t1474;blake shelton;straight outta cold beer;2016;country;0.000487329445806;0.6198418715477094;obscene;0.7738379099043663;0.1746979665642234;0.0;0.6918796372629842;0.7947883857834198
t1475;upchurch;hell yeah;2016;country;0.0005211047505857;0.7909671829307918;obscene;0.7031766787170217;0.0870472761518836;0.0;0.4744435284418796;0.6356242557325114
t1476;langhorne slim;sea of love;2016;country;0.0015037594987002;0.5158669988086212;violence;0.6377458144245314;0.9076304293478208;0.0006204453441295;0.3013190436933223;0.2722495437294938
t1477;aaron lewis;lost and lonely;2016;country;0.3486982915295271;0.6100942272284199;sadness;0.778632412891316;0.2590354006379524;0.0;0.349752679307502;0.5205055453183323
t1478;sturgill simpson;brace for impact (live a little);2016;country;0.0550811296168366;0.6003465829091303;violence;0.738686767684537;0.0097279214135757;0.3168016194331984;0.6506595218466611;0.706697546509961
t1479;sturgill simpson;breakers roar;2016;country;0.3227521695895309;0.332827899924185;sadness;0.5710586365151398;0.6716864173558409;0.520242914979757;0.1457131079967024;0.3102887697793964
t1480;midland;this old heart;2017;country;0.3814352025103468;0.6144265135925485;sadness;0.7825295490090505;0.0379508413161057;0.0;0.6166529266281945;0.7617543210558726
t1481;canaan smith;like you that way;2017;country;0.0135361520467906;0.3772338351565038;obscene;0.8159372355972617;0.0553203366670046;0.0;0.5867683429513602;0.738730578973037
t1482;old dominion;a girl is a gun;2017;country;0.11191560141571;0.5407776454023612;obscene;0.791605773914827;0.3012041176748169;0.0;0.9711459192085736;0.9018988380818298
t1483;brett young;memory won't let me;2017;country;0.484263622194956;0.5732697931333262;sadness;0.7636848447555316;0.0074688830008865;0.0;0.4950535861500412;0.7247161272704413
t1484;chase rice;on tonight;2017;country;0.0006662225535413;0.4855409942597206;night/time;0.7962720816347459;0.0445773539933273;0.0;0.2497938994229183;0.8808771605279363
t1485;emerson drive;just got paid;2017;country;0.0007627765450834;0.591682010180873;obscene;0.7649155193190267;0.086143660786808;0.0;0.6681780708985985;0.7987925148413042
t1486;jelly roll;heaven;2017;country;0.000414421894695;0.785551824975631;obscene;0.7986052354947055;0.2018064275164935;0.0;0.6949711459192084;0.7617543210558726
t1487;thomas rhett;gateway love;2017;country;0.0200206965662872;0.67507852269035;obscene;0.73261031202728;0.070681797873291;3.9473684210526315e-06;0.5898598516075844;0.5955829651536664
t1488;zac brown band;start over;2017;country;0.4393274763445733;0.7238167442867974;sadness;0.6745634951157602;0.7068270148865613;0.0;0.8608821104699094;0.3863672218792017
t1489;thomas rhett;grave;2017;country;0.0006418485363681;0.527780786309975;violence;0.773094377355588;0.0439749437499435;0.0;0.5476092333058532;0.6226108362943867
t1490;russell dickerson;billions;2017;country;0.0007412898740072;0.5310300010830717;obscene;0.7873496910494064;0.0754006781131306;0.0;0.5692497938994229;0.7707636114361128
t1491;brett eldredge;castaway;2017;country;0.5738824805340992;0.4151413408426297;sadness;0.6304386842037791;0.83734923428638;0.0;0.1766281945589447;0.2272030918282933
t1492;midland;lonely for you only;2017;country;0.3183298122531448;0.5765190079064226;sadness;0.7292515960310745;0.0375492344871832;0.0016497975708502;0.4260098928277001;0.665655223666645
t1493;jelly roll;death before dishonor;2017;country;0.0290187445942772;0.6447525181414493;violence;0.7353536907417377;0.0508022598416263;0.0;0.3136850783182192;0.6956861916007786
t1494;josh turner;never had a reason;2017;country;0.0010741139386896;0.5180331419906856;world/life;0.7359433889700792;0.1586336934073227;0.0020647773279352;0.2868920032976092;0.6466356106416936
t1495;adam sanders;sippin' on the good times;2017;country;0.0007017544034893;0.4801256363045597;violence;0.7098171935492141;0.0568263622754641;0.0;0.9010717230008244;0.756749159733517
t1496;jason isbell and the 400 unit;white man's world;2017;country;0.0007627765399359;0.3479909021986353;violence;0.6441299387226622;0.1566256592627101;0.0023076923076923;0.5733718054410551;0.640629417054867
t1497;chris janson;redneck life;2017;country;0.0007209805652819;0.4822917794866241;world/life;0.801630643796631;0.0011234951039107;4.706477732793522e-06;0.5053586150041219;0.9619607739500972
t1498;the band steele;sit awhile;2017;country;0.0007017544429982;0.4974547817610745;world/life;0.7747865548803937;0.1114448910089267;0.0;0.3816982687551525;0.6136015459141466
t1499;parmalee;hotdamalama;2017;country;0.0007209805639342;0.5613560056319723;obscene;0.815116785888265;0.0119467991433726;0.0;0.8124484748557297;0.9239215479001944
t1500;nashville cast;sanctuary;2017;country;0.3363966926420079;0.3057511101483808;sadness;0.6627951696023382;0.6726904344281471;0.0;0.1312860676009892;0.2632402533492537
t1501;brantley gilbert;smokin' gun;2017;country;0.0006119951625512;0.5126177840355248;obscene;0.76722303412558;0.0676697466563721;9.271255060728746e-06;0.4868095630667766;0.8258203859820246
t1502;logan mize;life's a party;2017;country;0.0005263158120247;0.6003465829091303;obscene;0.8005794426069789;0.0063243035384573;0.0;0.6444765045342127;0.8007945793702466
t1503;kacey musgraves;the wurlitzer prize;2017;country;0.0007855459843122;0.4476334885735947;world/life;0.659641566033382;0.6084333418005441;0.0;0.2776174773289365;0.3553352216805969
t1504;seckond chaynce;i miss you bae;2017;country;0.057012883128433;0.7227336726957654;feelings;0.6998692408276286;0.3855415517485459;0.0;0.6723000824402307;0.4674508353013627
t1505;brantley gilbert;bro code;2017;country;0.0005109862335438;0.5147839272175891;obscene;0.7834525549316719;0.0112439871927582;2.0242914979757088e-05;0.7918384171475681;0.9249225801646658
